,Unnamed: 0,Unnamed: 0.1,Name_lap,Url,Name_clean,Price,Summary,CPU,RAM,Hardware,Card,Screen,lap_top_id,First_label
423,423,423,[Mới 100% Full Box] Laptop Dell XPS 9500 - Intel Core i7,moi-100-full-box-laptop-dell-xps-9500-intel-core-i7/p5434.html,dell xps 9500,54990000,Chip i7 10750H card rời RTX 1650Ti 4GB Bảo hành 12 tháng ,Intel Core i7 10750H,RAM 16GB DDR4,SSD 512GB NVMe,Card rời GTX 1650Ti 4GB,15.6 Inch Full HD+ (1920 x 1200),laptop_423,cấu_hình cao màn 15 inch
424,424,424,[Mới 100% Full Box] Laptop Dell XPS 9700 - Intel Core i7,moi-100-full-box-laptop-dell-xps-9700-intel-core-i7/p5433.html,dell xps 9700,59990000,Chip i7 10875H card rời RTX 2060 6GB Bảo hành chính hãng Dell Việt Nam ,Intel Core i7 10875H,RAM 16GB DDR4,SSD 512GB NVMe,Card rời RTX 2060 6GB,17.3 Inch Full HD+,laptop_424,cấu_hình cao màn 17 inch
425,425,425,[Mới 100% Full Box] Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y40067VN - Intel Core i7,moi-100-full-box-laptop-lenovo-ideapad-gaming-3-15imh05-81y40067vn-intel-core-i7/p5415.html,lenovo ideapad gaming 3 15imh05 81y40067vn,21990000, Cấu hình mạnh mẽ trong tầm giá Chip i7 10750H Card rời GTX 1650 4GB Tản nhiệt cực mát  Buitl chắc chắn Bảo hành 24 tháng chính hãng Lenovo ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD,laptop_425,gaming giá rẻ
426,426,426,[Mới 100% Full Box] Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y4006SVN / 81Y4006TVN - Intel Core i5,moi-100-full-box-laptop-lenovo-ideapad-gaming-3-15imh05-81y4006svn-81y4006tvn-intel-core-i5/p5414.html,lenovo ideapad gaming 3 15imh05 81y4006svn / 81y4006tvn,10000000,,Other,Other,Other,Other,Other,laptop_426,other
427,427,427,[Mới 100% Full Box] Laptop MSI GF65 Thin 10SDR-623VN - Intel Core i5,moi-100-full-box-laptop-msi-gf65-thin-10sdr-623vn-intel-core-i5/p5413.html,msi gf65 thin 10sdr,24990000,Chip i5 10300H Card rời GTX 1660Ti 6GB Màn hình 15 6 Inch Full HD ,Intel Core i5 10300H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1660Ti 6GB,15.6 Inch Full HD 144Hz,laptop_427,gaming mỏng nhẹ
428,428,428,[Mới 100% Full Box] Laptop MSI GS66 Stealth 10SE-407VN - Intel Core i7,moi-100-full-box-laptop-msi-gs66-stealth-10se-407vn-intel-core-i7/p5411.html,msi gs66 stealth 10se,42990000,Chip i7 10750H Card rời RTX 2060 6GB Màn hình 15 6 Inch Full HD 240Hz ,Intel Core i7 10750H,RAM 16GB DDR4,SSD 512GB NVMe,Card rời RTX 2060 6GB,15.6 Inch Full HD 240Hz,laptop_428,gaming mỏng nhẹ cao_cấp
429,429,429,[Mới 100% Full box] Lenovo IdeaPad 5 15IIL05 81YK004VVN - Intel Core i5,moi-100-full-box-lenovo-ideapad-15iil05-81yk004vvn-intel-core-i5/p5406.html,lenovo ideapad 5 15iil05 81yk004vvn,15990000,Chip i5 đời 10 Card rời Geforce MX330 2GB Bảo hành 12 tháng chính hãng Lenovo ,Intel Core i5 1035G1,RAM 8GB DDR4,SSD 256GB NVMe,Card rời Geforce MX330 2GB,15.6 Inch Full HD,laptop_429,văn_phòng cấu_hình cao
430,430,430,[Mới 100% Full Box] Laptop Asus Vivobook S433FA-EB052T/EB053T/EB054T - Intel Core i5,moi-100-full-box-laptop-asus-vivobook-s433fa-eb052teb053teb054t-intel-core-i5/p5404.html,asus vivobook s433fa,10000000,,Other,Other,Other,Other,Other,laptop_430,other
431,431,431,[Mới 100% Full Box] Macbook Pro 2020 13 inch - Core i5 1.4GHz 512GB (MXK52SA/ MXK72SA) - chính hãng,moi-100-full-box-macbook-pro-13-inch-2020-intel-core-i5-1.4ghz-512gb/p5378.html,macbook pro 2020 13 inch,10000000,,Other,Other,Other,Other,Other,laptop_431,other
432,432,432,[Mới 100% Full Box] Macbook Air 2020 13 inch - Core i3 1.1GHz 256GB (MWTJ2SA/MWTK2SA/MWTL2SA) - Chính hãng,moi-100-full-box-macbook-air-13-inch-2020-intel-core-i3/p5376.html,macbook air 2020 13 inch,10000000,,Other,Other,Other,Other,Other,laptop_432,other
433,433,433,[Mới 100% Full Box] Macbook Air 13-inch (MQD32SA/A) - Model 2017 - Intel Core i5 1.8Ghz - Chính Hãng,moi-100-full-box-macbook-air-13-inch-mqd32saa-model-2017-intel-core-i5-chinh-hang/p5375.html,macbook air 13,18990000,8GHz RAM 8GB SSD 128GB Intel HD 600 13 inch HD+) Bảo hành 12 tháng ,i5 1.8Ghz,RAM 8GB DDR3L,SSD 128GB NVMe,Card Intel Iris HD 600,13.3 Inch HD+,laptop_433,air 13 inch 2017 ( i5 1
434,434,434,[Mới 100% Full Box] Laptop Asus Zephyrus G14 GA401II-HE019T - AMD Ryzen 7,moi-100-full-box-laptop-asus-zephyrus-ga401ii-he019t-amd-ryzen-7/p5371.html,asus zephyrus g14 ga401ii,30990000,Màn hình 120Hz Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 7 4800HS,RAM 16GB DDR4,SSD 512GB NVMe,Card rời GTX 1650Ti 4GB,14 Inch Full HD 120Hz,laptop_434,gaming mỏng nhẹ
435,435,435,[Mới 100% Full Box] Laptop Asus ROG Strix G15 G512-IAL013T - Intel Core i5,moi-100-full-box-laptop-asus-g512-ial013t-intel-core-i5/p5344.html,asus rog strix g15 g512,22990000,Card GTX 1650Ti 4GB Bảo hành chính hãng 24 tháng ,Intel Core i5 10300H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650Ti 4GB,15.6 Inch Full HD 144Hz,laptop_435,màn_hình full hd 144hz
436,436,436,[Mới 100% Full Box] Laptop Dell Inspiron N7490 6RKVN1 - Intel Core i7,moi-100-full-box-laptop-dell-inspiron-n7490-6rkvn1-intel-core-i7/p5320.html,dell inspiron n7490 6rkvn1,15000000,Chip i7 đời 10 Card rời MX250 2GB RAM 16GB Bảo hành chính hãng Dell tại nhà ,Intel Core i7 10510U,RAM 16GB LPDDR3,SSD 512GB NVMe,Card rời Geforce MX250 2GB,14 Inch Full HD,laptop_436,văn_phòng cao_cấp
437,437,437,[Mới 100% Full box] Laptop Asus TUF A15 - FA506IV-HN202T - AMD Ryzen 7,moi-100-full-box-laptop-asus-tuf-a15-fa506iv-hn202t-amd-ryzen-7/p5295.html,asus tuf a15,29490000,"Card RTX 2060 6GB màn 15 6"" 144Hz Bảo hành 24 tháng ",AMD Ryzen 7 4800H,RAM 16GB DDR4,SSD 1TB NVMe,Card rời RTX 2060 6GB,15.6 Inch Full HD 144Hz,laptop_437,gaming cao_cấp chính hãng
438,438,438,[Mới 100% Full box] Lenovo Legion 7 15IMH05 81YT001QVN - Intel Core i7,moi-100-full-box-lenovo-legion-7-15imh05-81yt001qvn-intel-core-i7/p5291.html,lenovo legion 7 15imh05 81yt001qvn,54490000,Chip i7 đời 10 Card rời RTX 2060 6GB ,Intel Core i7 10750H,RAM 32GB DDR4,SSD 1TB NVMe,Card rời RTX 2060 6GB,"15.6 Inch Full HD, 240Hz, 100% sRGB",laptop_438,gaming cao_cấp chính hãng
439,439,439,[Mới 100% Full box] Lenovo Legion 5 15IMH05 82AU004YVN - Intel Core i7,moi-100-full-box-lenovo-legion-5-15imh05-82au004yvn-intel-core-i7/p5290.html,lenovo legion 5 15imh05 82au004yvn,15000000,Chip i7 đời 10 Card rời GTX 1650 4GB ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,"15.6 Inch Full HD, 120Hz, 45% NTSC",laptop_439,gaming cấu_hình cao chính hãng
440,440,440,[Mới 100% Full Box] Laptop MSI Prestige 15 A11SCX 210VN - Intel Core i7,moi-100-full-box-laptop-msi-prestige-15-a11scx-210vn-intel-core-i7/p5815.html,msi prestige 15 a11scx 210vn,44990000,Chip i7 đời 11 Màn hình 100% Adobe RGB Bảo hành 24 tháng chính hãng MSI ,Intel Core i7 1185G7,RAM 16GBx2 DDR4,SSD 1TB NVMe,Card rời GTX 1650 MaxQ 4GB,15.6 Inch 4K 100% Adobe,laptop_440,văn_phòng mỏng nhẹ cho creator
441,441,441,[Mới 100% Full Box] Laptop MSI Modern 14 B11SB 074VN / 075VN / 244VN - Intel Core i5,moi-100-full-box-laptop-msi-modern-14-b11sb-074vn075vn-244vn-intel-core-i5/p5814.html,msi modern 14 b11sb 074vn / 075vn / 244vn,10000000,,Other,Other,Other,Other,Other,laptop_441,other
442,442,442,[Mới 100% Full Box] Laptop MSI Prestige 14 EVO 089VN Gray - Intel Core i7,moi-100-full-box-laptop-msi-prestige-14-evo-089vn-gray-intel-core-i7/p5813.html,msi prestige 14 evo 089vn gray,27990000,Chip i7 đời 11 Màn hình 100% sRGB Bảo hành 24 tháng chính hãng MSI ,Intel Core i7 1185G7,RAM 16GB LPDDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD 100% sRGB,laptop_442,văn_phòng mỏng nhẹ cho creator
443,443,443,[Mới 100% Full Box] Laptop MSI Stealth 15M A11SDK 061VN/060VN - Intel Core i7,moi-100-full-box-laptop-msi-stealth-15m-a11sdk-061vn-060vn-intel-core-i7.html,msi stealth 15m a11sdk 061vn/060vn,33690000,Màn hình 144Hz Card GTX 1660Ti MaxQ 6GB Bảo hành 24 tháng chính hãng MSI 061VN - Màu Grey 060VN - Mảu White ,Intel Core i7 1185G7,RAM 8GBx2 DDR4,SSD 512GB NVMe,Card rời GTX 1660Ti MaxQ 6GB,15.6 Inch Full HD 144Hz,laptop_443,gaming mỏng nhẹ sang_trọng
444,444,444,[Mới 100% Full Box] Laptop MSI GL65 Leopard 10SCXK 089VN - Intel Core i7,moi-100-full-box-laptop-msi-gl65-leopard-10scxk-089vn-intel-core-i7/p5811.html,msi gl65 leopard 10scxk 089vn,23990000,Màn hình 144Hz Card rời GTX 1650 4GB Bảo hành 24 tháng chính hãng MSI ,Intel Core i7 10750H,RAM 16GB DDR4 (8GB sẵn + 8GB quà tặng),SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD 144Hz,laptop_444,gaming msi cao_cấp
445,445,445,[Mới 100% Full Box] Laptop MSI GL75 Leopard 10SDR 495VN - Intel Core i7,moi-100-full-box-laptop-msi-gl75-leopard-10sdr-495vn-intel-core-i7/p5810.html,msi gl75 leopard 10sdr 495vn,31490000,Card rời GTX 1660Ti 6GB Bảo hành 24 tháng chính hãng MSI ,Intel Core i7 10750H,RAM 8GBx2 DDR4,SSD 512GB NVMe,Card rời GTX 1660Ti 6GB,17.3 Inch Full HD 144Hz,laptop_445,màn_hình 17 inch 144hz
446,446,446,[Mới 100% Full Box] Laptop MSI GF63 Thin 10SCSR 1218VN - Intel Core i5,moi-100-full-box-laptop-msi-gf63-thin-10scsr-1218vn-intel-core-i5/p5809.html,msi gf63 thin 10scsr 1218vn,19690000,Card rời GTX 1650 MaxQ màn hình 144Hz Bảo hành 12 tháng chính hãng MSI ,Intel Core i5 10300H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 MaxQ 4GB GDDR6,15.6 Inch Full HD 144Hz,laptop_446,gaming mỏng nhẹ giá rẻ
447,447,447,[Mới 100% Full Box] Laptop Lenovo ThinkBook 15-IIL 20SM00A2VN - Intel Core i5,moi-100-full-box-laptop-lenovo-thinkbook-15-iil-20sm00a2vn-intel-core-i5/p5801.html,lenovo thinkbook 15,15000000,Chip đời 10 màn hình Full HD Bảo hành 12 tháng chính hãng Lenovo ,Intel Core i5 1035G1,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel HD 620,15.6 Inch Full HD,laptop_447,văn_phòng thinkbook
448,448,448,[Mới 100% Full Box] Laptop Lenovo ThinkBook 14-IIL 20SL00J3VN - Intel Core i5,moi-100-full-box-laptop-lenovo-thinkbook-14-iil-20sl00j3vn-intel-core-i5/p5800.html,lenovo thinkbook 14,15000000,Chip đời 10 màn hình Full HD Bảo hành 12 tháng chính hãng Lenovo ,Intel Core i5 1035G1,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel HD 620,14 Inch Full HD,laptop_448,văn_phòng thinkbook
449,449,449,[Mới 100% Full Box] Laptop Lenovo ThinkBook 14-IIL 20SL00LKVN - Intel Core i3,moi-100-full-box-laptop-lenovo-thinkbook-14-iil-20sl00lkvn-intel-core-i3/p5799.html,lenovo thinkbook 14,15000000,Chip đời 10 màn hình Full HD Bảo hành 12 tháng chính hãng Lenovo ,Intel Core i3 1005G1,RAM 4GB DDR4,SSD 512GB NVMe,Card Intel HD 620,14 Inch Full HD,laptop_449,văn_phòng thinkbook
450,450,450,[Mới 100% Full Box] Laptop Lenovo Thinkpad T14s Gen1 20T1S3Y800 - Intel Core i5,moi-100-full-box-laptop-lenovo-thinkpad-t14s-gen1-20t1s3y800-intel-core-i5/p5778.html,lenovo thinkpad t14s gen1 20t1s3y800,23990000,Chip i5 đời 10 RAM 16GB Bảo hành chính hãng Lenovo ,Intel Core i5 10210U,RAM 16GB DDR4,SSD 256GB NVMe,Card Intel HD 620,14 Inch Full HD,laptop_450,cao_cấp mới 100 %
451,451,451,[Mới 100% Full Box] Laptop Acer Predator Helios PH315-53-770L - Intel Core i7,moi-100-full-box-laptop-acer-predator-helios-ph315-53-770l-intel-core-i7/p5777.html,acer predator helios ph315,32990000,Card rời GTX 1660Ti 6GB Bảo hành 12 tháng chính hãng Acer ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1660Ti 6GB,15.6 Inch Full HD 144Hz,laptop_451,màn_hình 144hz led rgb 4 vùng
452,452,452,[Mới 100% Full Box] Laptop Xiaomi Redmibook 14 Gen 2 XMA2001-AN / AJ - AMD Ryzen 5,moi-100-full-box-laptop-xiaomi-redmibook-14-gen-2-amd-ryzen-5/p5773.html,xiaomi redmibook 14 gen 2 xma2001,15290000,"Chip Ryzen 5 đời 4 RAM 8GB / 16GB Màn hình 14"" Full HD IPS ",AMD Ryzen 5 4500U,RAM 8GB DDR4,SSD 512GB,Card AMD Vega 6,14 Inch Full HD,laptop_452,văn_phòng xiaomi nhỏ gọn
453,453,453,[Mới 100% Full Box] Laptop Xiaomi Redmibook 13 - AMD Ryzen 5,moi-100-full-box-laptop-xiaomi-redmibook-13-amd-ryzen-5/p5772.html,xiaomi redmibook 13,15000000,"Trọng lượng chỉ 1 23kg Màn hình 13 3"" Full HD IPS ",AMD Ryzen 5 4500U,RAM 8GB DDR4,SSD 512GB,Card AMD Vega 6,13.3 Inch Full HD,laptop_453,văn_phòng xiaomi nhỏ gọn
454,454,454,[Mới 100% Full Box] Laptop Dell Latitude 3410 L3410I5SSD - Intel Core i5,moi-100-full-box-laptop-dell-latitude-3410-l3410i5ssd-intel-core-i5/p5764.html,dell latitude 3410 l3410i5ssd,16890000,Chip Intel i5 đời 10 Bảo hành chính hãng 12 tháng ,Intel Core i5 10210U,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch HD,laptop_454,văn_phòng
455,455,455,[Mới 100% Full Box] Laptop Dell Inspiron G5 15 5500 70225485 - Intel Core i7,moi-100-full-box-laptop-dell-inspiron-g5-15-5500-70225485-intel-core-i7/p5763.html,dell inspiron g5 15 5500 70225485,27990000,Card rời GTX 1660Ti 6GB Bảo hành chính hãng 12 tháng ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1660Ti 6GB,15.6 Inch Full HD 120Hz,laptop_455,gaming chính hãng
456,456,456,[Mới 100% Full Box] Laptop Dell Inspiron G5 15 5500 70225486 - Intel Core i7,moi-100-full-box-laptop-dell-inspiron-g5-15-5500-70225486-intel-core-i7/p5762.html,dell inspiron g5 15 5500 70225486,32990000,Card rời RTX 2060 6GB Bảo hành chính hãng 12 tháng ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời RTX 2060 6GB,15.6 Inch Full HD 144Hz,laptop_456,gaming chính hãng
457,457,457,[Mới 100% Full Box] Laptop Dell Inspiron G5 15 5500 70225484 - Intel Core i7,moi-100-full-box-laptop-dell-inspiron-g5-15-5500-70225484-intel-core-i7/p5761.html,dell inspiron g5 15 5500 70225484,39990000,Card rời RTX 2070 8GB Bảo hành chính hãng 12 tháng ,Intel Core i7 10750H,RAM 16GB DDR4,SSD 1TB NVMe,Card rời RTX 2070 8GB,15.6 Inch Full HD 144Hz,laptop_457,gaming chính hãng
458,458,458,[Mới 100% Full Box] Laptop Lenovo Legion 5 15ARH05 82B500GTVN - AMD Ryzen 7,moi-100-full-box-laptop-lenovo-legion-5-15arh05-82b500gtvn-amd-ryzen-7/p5754.html,lenovo legion 5 15arh05 82b500gtvn,25490000,Card rời GTX 1650Ti 4GB Bảo hành 24 tháng chính hãng Lenovo ,AMD Ryzen7 4800H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650Ti 4GB,15.6 Inch Full HD 144Hz 100% sRGB,laptop_458,màn_hình full hd ips 144hz
459,459,459,[Mới 100% Full Box] Laptop Lenovo Legion 5 15ARH05 82B500GUVN - AMD Ryzen 5,moi-100-full-box-laptop-lenovo-legion-5-15arh05-82b500guvn-amd-ryzen-5/p5753.html,lenovo legion 5 15arh05 82b500guvn,15000000,Card rời GTX 1650Ti 4GB Bảo hành 24 tháng chính hãng Lenovo ,AMD Ryzen 5 4600H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650Ti 4GB,15.6 Inch Full HD 144Hz 100% sRGB,laptop_459,màn_hình full hd ips 144hz
460,460,460,[Mới 100% Full Box] Laptop Dell Vostro V3591 V5I3308W Black - Intel Core i3,moi-100-full-box-laptop-dell-vostro-v3591-v5i3308w-black-intel-core-i3/p5744.html,dell vostro v3591 v5i3308w black,15000000,Chip Intel đời 10 Màn hình 15 6 Inch Full HD ,Intel Core i3 1005G1,RAM 4GB DDR4,SSD 256GB,Card Intel HD 620,15.6 Inch Full HD,laptop_460,văn_phòng giá rẻ
461,461,461,[Mới 100% Full Box] Laptop Asus TUF FX505GT-HN111T - Intel Core i5,moi-100-full-box-laptop-asus-tuf-fx505gt-hn111t-intel-core-i5/p5738.html,asus tuf fx505gt,17990000,Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 9300H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD 144Hz,laptop_461,card rời gtx 1650 4gb màn_hình 144hz
462,462,462,[Mới 100% Full Box] Laptop Asus TUF FX505DT-HN478T - AMD Ryzen 7,moi-100-full-box-laptop-asus-tuf-fx505dt-hn478t-amd-ryzen-7/p5737.html,asus tuf fx505dt,18690000,Card rời GTX 1650 4GB Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 7 3750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD 144Hz,laptop_462,màn_hình 144hz 72 % ntsc
463,463,463,[Mới 100% Full Box] Laptop Dell XPS 15 9500 70221010 - Intel Core i7 - Hàng Chính Hãng,moi-100-full-box-laptop-dell-xps-15-9500-70221010-intel-core-i7-hang-chinh-hang/p5721.html,dell xps 15 9500 70221010,57990000,Card rời GTX 1650 4GB Màn hình 15 6 Inch Full HD Cảm ứng ,Intel Core i7 10750H,RAM 16GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch 5K Cảm ứng,laptop_463,chính hãng mới 100 %
464,464,464,[Mới 100% Full Box] Laptop Asus TUF FX505DT-HN488T - AMD Ryzen 5,moi-100-full-box-laptop-asus-tuf-fx505dt-hn488t-amd-ryzen-5/p5708.html,asus tuf fx505dt,17990000,Card rời GTX 1650 4GB màn hình 144Hz Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 5 3550H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD 144Hz,laptop_464,gaming giá rẻ
465,465,465,[Mới 100% Full Box] Laptop Asus ROG Strix G15 G531GT-HN553T - Intel Core i5,moi-100-full-box-laptop-asus-rog-strix-g15-g531gt-hn553t-intel-core-i5/p5702.html,asus rog strix g15 g531gt,20990000,Chip i5 đời 9 card rời GTX 1650 4GB Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 9300H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD 144Hz,laptop_465,gaming cao_cấp màn_hình 144hz
466,466,466,[Mới 100% Full Box] Laptop MSI GE66 Raider 10SF-044VN - Intel Core i7,moi-100-full-box-laptop-msi-ge66-raider-10sf-044vn-intel-core-i7/p5697.html,msi ge66 raider 10sf,54990000,Card rời RTX 2070 màn hình 240Hz Bảo hành 24 tháng chính hãng MSI ,Intel Core i7 10750H,RAM 16GB DDR4,SSD 1TB NVMe,Card rời Geforce RTX 2070 8GB,15.6 Inch Full HD 240Hz,laptop_466,gaming cao_cấp led rgb từng phím
467,467,467,[Mới 100% Full Box] Laptop Dell Precision 5750 (2020) - Intel Core i7,moi-100-full-box-laptop-dell-precision-5750-2020-intel-core-i7/p5694.html,dell precision 5750 (2020),72000000,Card rời NVIDIA Quadro RTX 3000 Màn hình 17 Inch UltraSharp FHD+ 1920x1200 100% sRGB ,Intel Core i7 10750H,RAM 32GB DDR4,SSD 512GB NVMe,Card rời NVIDIA Quadro RTX 3000,17.3 Inch Full HD+ 100% sRGB,laptop_467,máy trạm mỏng nhẹ cao_cấp cấu_hình khủng
468,468,468,[Mới 100% Full Box] Laptop MSI GE66 Raider 10SFS-474VN - Intel Core i7,moi-100-full-box-laptop-msi-ge66-raider-10sfs-474vn-intel-core-i7/p5690.html,msi ge66 raider 10sfs,51990000,Card rời RTX 2070 Super 8GB màn hình 300Hz Bảo hành 24 tháng chính hãng MSI ,Intel Core i7 10875H,RAM 32GB DDR4,SSD 1TB NVMe,Card rời RTX 2070 Super 8GB,15.6 Inch Full HD 300Hz,laptop_468,gaming cao_cấp led rgb từng phím
469,469,469,[Mới 100% Full Box] Laptop Asus ROG ZEPHYRUS S17 GX701LXS-HG038T - Intel Core i7,moi-100-full-box-laptop-asus-rog-zephyrus-s17-gx701lxs-hg038t-intel-core-i7/p5684.html,asus rog zephyrus s17 gx701lxs,76990000,Card rời RTX 2080 Super 8GB Bảo hành 24 tháng chính hãng Asus ,Intel Core i7 10875H,RAM 32GB DDR4,SSD 1TB NVMe,Card rời RTX 2080 Super 8GB,17.3 Inch Full HD,laptop_469,gaming led rgb từng phím
470,470,470,[Mới 100% Full Box] Laptop Dell XPS 13 9300 (2020) - Intel Core i5,moi-100-full-box-laptop-dell-xps-13-9300-2020-intel-core-i5/p5683.html,dell xps 13 9300 (2020),31990000, Sang trọng cao cấp nhỏ gọn viền màn hình siêu mỏng màn đẹp ,Intel Core i5 1035G1,RAM 8GB LPDDR4,SSD 256GB NVMe,Card Intel UHD G1,13.3 inch Full HD+ (1920x1200),laptop_470,13 9300 mới full - box 100 % bảo_hành 12 tháng
471,471,471,[Mới 100% Full Box] Laptop Dell Latitude 5410 70216827 - Intel Core i5,moi-100-full-box-laptop-dell-latitude-5410-70216827-intel-core-i5/p5681.html,dell latitude 5410 70216827,22290000,Chip Intel đời 10 Bảo hành chính hãng 12 tháng ,Intel Core i5 10310U,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_471,văn_phòng
472,472,472,[Mới 100% Full Box] Laptop Dell Latitude 3510 70216826 - Intel Core i7,moi-100-full-box-laptop-dell-latitude-3510-70216826-intel-core-i7/p5680.html,dell latitude 3510 70216826,21890000,Chip Intel đời 10 Bảo hành chính hãng 12 tháng ,Intel Core i7 10510U,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel UHD Graphics,15.6 Inch HD,laptop_472,văn_phòng
473,473,473,[Mới 100% Full Box] Laptop Dell Latitude 3410 70216825 - Intel Core i7,moi-100-full-box-laptop-dell-latitude-3410-70216825-intel-core-i7/p5679.html,dell latitude 3410 70216825,19890000,Chip Intel đời 10 Bảo hành chính hãng 12 tháng ,Intel Core i7 10510U,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_473,văn_phòng
474,474,474,[Mới 100% Full Box] Laptop Dell Latitude 3410 70216824 - Intel Core i5,moi-100-full-box-laptop-dell-latitude-3410-70216824-intel-core-i5/p5678.html,dell latitude 3410 70216824,15890000,Chip Intel đời 10 Bảo hành chính hãng 12 tháng ,Intel Core i5 10210U,RAM 8GB DDR4,HDD 1TB,Card Intel UHD Graphics,14 Inch HD,laptop_474,văn_phòng
475,475,475,[Mới 100% Full Box] Laptop Dell Latitude 3410 70216823 - Intel Core i3,moi-100-full-box-laptop-dell-latitude-3410-70216823-intel-core-i3/p5677.html,dell latitude 3410 70216823,12890000,Chip Intel đời 10 Bảo hành chính hãng 12 tháng ,Intel Core i3 10110U,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch HD,laptop_475,văn_phòng
476,476,476,[Mới 100% Full Box] Laptop Asus ROG STRIX SCAR 17 G732L WSHG065T - Intel Core i7,moi-100-full-box-laptop-asus-rog-strix-scar-17-g732l-wshg065t-intel-core-i7/p5675.html,asus rog strix scar 17 g732l wshg065t,56990000,Card rời RTX 2070 Super 8GB màn hình 17 3 inch Full HD Bảo hành 24 tháng chính hãng Asus ,Intel Core i7 10850H,RAM 16GB DDR4,SSD 1TB NVMe,Card rời Nvidia RTX 2070 Super 8GB,17.3 Inch Full HD,laptop_476,gaming cấu_hình khủng
477,477,477,[Mới 100% Full Box] Laptop Lenovo Thinkpad X1 Carbon Gen 7 - Intel Core i7,moi-100-full-box-laptop-lenovo-thinkpad-x1-carbon-gen-7-intel-core-i7/p5674.html,lenovo thinkpad x1 carbon gen 7,39990000,Tặng kèm Windows 10 Professional bản quyền Bảo hành 12 tháng ,Intel Core i7 8565U,RAM 16GB DDR4,SSD 512GB NVMe,Card Intel HD 620,14 Inch Full HD,laptop_477,x1 carbon gen 7 mới 100 % fullbox
478,478,478,[Mới 100% Full Box] Laptop Dell XPS 13 9300 0N90H1 - Intel Core i7,moi-100-full-box-laptop-dell-xps-13-9300-0n90h1-intel-core-i7/p5671.html,dell xps 13 9300 0n90h1,56490000,Core i7 1065G7 RAM 16GB màn hình 13 3 inch 2K cảm ứng Bảo hành 12 tháng chính hãng Dell ,Intel Core i7 1065G7,RAM 16GB DDR4,SSD 512GB NVMe,Card Intel Iris Plus Graphics,13.3 Inch 2K Cảm ứng,laptop_478,sang_trọng cấu_hình cao
479,479,479,[Mới 100% Full Box] Laptop MSI GE75 Raider 10SFS 270VN - Intel Core i9,moi-100-full-box-laptop-msi-ge75-raider-10sfs-270vn-intel-core-i9/p5663.html,msi ge75 raider 10sfs 270vn,54990000, Core i9 10980HK card rời RTX 2070 Super 8GB màn hình 17 3 Inch Full HD 240Hz LED RGB từng phím  Bảo hành 24 tháng chính hãng MSI  ,Intel Core i9 10980HK,RAM 16GB DDR4,SSD 512GB NVMe + HDD 1TB,Card rời Nvidia RTX 2070 Super 8GB,17.3 Inch Full HD 240Hz,laptop_479,gaming cao_cấp
